,vehicle_count,average_speed,lane_occupancy,flow_rate,time_of_day,waiting_time
500,101,37.04412906,48.89346997,892,night,16.44228462
501,127,82.14468135,25.50944332,705,evening,1.236134567
502,105,33.96126917,75.93472261,820,night,6.995482348
503,111,52.69493812,92.62461976,949,afternoon,19.58099527
504,104,26.40172075,21.3020321,675,afternoon,1.177675147
505,106,67.36061714,79.90937212,948,night,1.013366392
506,39,40.14055006,17.24455285,1438,night,5.057796026
507,41,5.927771533,90.07829783,1385,night,18.63894916
508,93,69.46757666,64.20498939,1249,night,109.509323
509,92,38.908595,18.10100043,825,night,2.942092507
510,44,76.20757697,3.62595288,514,night,29.18268133
511,96,71.78163255,69.46162936,1370,evening,20.61932103
512,95,47.77480731,60.61018241,791,afternoon,1.861217896
513,61,57.9224761,61.13178165,1202,afternoon,1.042149927
514,34,51.89249691,48.2261919,1313,morning,7.524543292
515,126,21.97999269,61.44431434,783,afternoon,34.63175306
516,71,78.46760585,87.32230925,1473,afternoon,98.41321068
517,92,44.88240291,95.20015816,562,morning,24.36317447
518,28,50.47227056,34.45079568,1100,morning,1.405588152
519,72,50.75784871,48.78719681,1029,night,8.951190354
520,52,45.47914246,27.30278767,1045,night,85.58652957
521,35,62.79254654,41.15853493,1183,afternoon,0.377987408
522,79,48.05431929,79.58885541,1135,morning,27.65807259
523,25,39.74002303,42.49891384,1073,night,5.913965705
524,73,41.71071216,39.16404125,529,evening,2.055146566
525,55,83.25332427,85.0111104,1173,night,8.808438517
526,35,51.18516145,0.127236169,1496,night,82.93307593
527,79,82.49770693,85.21880763,1042,morning,43.03419178
528,48,30.87495346,18.14079661,981,afternoon,5.634017411
529,63,37.08810329,27.4511975,798,afternoon,2.038826188
530,60,40.33567038,36.16090685,1333,evening,20.38597406
531,46,48.35741183,88.06522309,605,afternoon,1.622950313
532,102,35.70939029,90.86815408,1058,morning,15.5284418
533,81,47.43406029,66.11785573,1229,evening,48.32085196
534,39,54.02481567,43.94428646,552,afternoon,20.83425154
535,93,70.1027254,51.61278103,894,morning,68.14442914
536,81,23.14086306,58.04016092,953,morning,46.99959264
537,85,68.57848857,95.39908045,1144,night,24.30854282
538,101,64.77456009,96.91672002,1485,afternoon,46.87722239
539,50,30.51577343,84.73329279,1300,night,2.990188668
540,106,34.23090222,58.37287067,652,afternoon,6.745413775
541,57,57.17009914,39.07344742,863,afternoon,36.16126106
542,49,37.39961493,23.02799167,880,night,0.172091811
543,43,77.41969856,53.44558603,723,night,0.140707129
544,132,49.86781422,34.5630893,878,night,14.35759972
545,29,25.8062406,7.274449764,747,afternoon,60.53946075
546,101,27.65898265,47.62207584,856,morning,118.6633893
547,102,20.1997204,57.10861833,535,afternoon,31.48055223
548,91,47.90291571,61.1315144,989,night,90.03779977
549,75,48.85338458,7.381388098,905,morning,56.45185979
550,55,60.2552982,48.31101822,1402,morning,6.749935882
551,124,75.25718469,65.59130502,1018,morning,15.52321626
552,107,50.2425165,96.10640698,1108,night,29.32676638
553,108,75.34513152,2.504580849,1242,afternoon,4.921925996
554,57,35.41910635,67.62823014,1230,morning,11.26717406
555,62,20.55821865,6.233741,596,evening,42.36538951
556,63,65.86405936,15.88434872,1029,afternoon,12.67790243
557,65,64.49366215,17.33079717,992,evening,78.08366902
558,76,55.06380014,32.8872437,986,afternoon,15.66553872
559,60,63.62540857,83.12990345,790,afternoon,7.4446091
560,74,3.828442213,85.62372549,559,evening,7.0761783
561,128,40.61121535,37.49519127,492,afternoon,34.86715653
562,28,72.3768572,43.13028273,509,night,13.77318441
563,62,44.83874593,21.70307121,1198,afternoon,8.124825131
564,105,63.0086752,43.25137911,945,morning,35.51201121
565,51,102.0533665,27.48344324,1142,night,16.41418829
566,46,70.4454456,17.48826452,1389,afternoon,56.12264564
567,113,42.79722395,15.84680696,1015,evening,23.88718684
568,44,14.67392189,77.56471514,1348,evening,107.4562386
569,117,64.31746229,11.69463905,771,afternoon,14.07392886
570,100,9.532193853,61.60344716,1069,morning,9.942933257
571,106,34.20360939,16.74820133,1105,evening,31.03137979
572,79,35.19431604,83.78394191,773,night,36.96752155
573,117,47.58561278,27.44670681,1211,night,0.51342262
574,53,55.49988961,4.489348352,724,afternoon,33.20385345
575,56,32.74402842,45.20731587,597,afternoon,5.990909
576,105,71.05325469,99.97971128,540,evening,95.72541122
577,34,78.36500256,81.31371023,1253,morning,25.74113348
578,100,45.15575734,57.02624926,1463,night,4.062219756
579,92,71.43715264,18.94388085,821,morning,1.624764485
580,33,36.19646837,11.75050377,1258,evening,63.50893932
581,103,29.27744845,83.85505394,1279,evening,57.03866083
582,36,71.61213416,78.77074054,1117,evening,17.07987152
583,36,55.32351611,46.21885652,815,evening,2.747015256
584,115,57.84939784,42.14096868,962,night,14.82802498
585,39,86.8123368,74.86727893,1189,morning,42.87975579
586,80,63.32793647,53.60376492,642,evening,32.49641075
587,55,98.04564718,40.41692517,1486,night,60.11115746
588,42,51.86249306,25.1720856,695,morning,41.73222854
589,123,80.23124582,12.25635049,957,morning,12.02036513
590,73,48.97805881,59.47934717,1209,morning,12.51701678
591,101,26.92535046,82.60488477,741,night,31.302875
592,44,66.64195735,74.61831126,1280,afternoon,11.13941962
593,117,49.26299924,69.63184525,891,afternoon,60.67144936
594,65,91.48279981,92.88521092,1443,afternoon,11.91159961
595,106,61.27694462,39.45167427,694,evening,20.13763818
596,123,69.03539169,13.72175671,1007,afternoon,1.325691837
597,110,18.6321673,10.19491032,1267,afternoon,3.769973003
598,77,64.50066549,95.50120761,623,night,4.243310111
599,114,48.58782589,58.89642158,899,evening,12.65380351
600,132,34.47835633,81.07932416,926,night,3.720204614
601,66,78.09054049,53.55598542,1245,night,18.32535057
602,130,24.14541007,39.84943965,1318,afternoon,9.406614622
603,67,57.10113152,20.02696509,1058,morning,9.542435833
604,85,37.71553812,85.64083449,579,morning,17.69072773
605,32,55.47003545,6.351523729,1116,evening,57.69152935
606,57,44.40624636,90.02328726,675,night,43.03055843
607,67,46.38821578,20.50127789,606,evening,64.55410499
608,50,51.15401764,0.953104592,674,morning,138.686477
609,63,30.81591034,10.38971151,1462,night,0.334924627
610,114,70.54355743,88.35087122,1164,night,35.37919408
611,32,63.31604271,7.370717719,650,evening,3.829190889
612,28,30.24360847,35.52405867,1246,night,82.85487737
613,130,78.22931189,25.0316571,642,night,7.71830256
614,72,65.21997223,3.685465208,1240,evening,12.92143614
615,127,52.03879302,53.1466854,1276,evening,115.9730304
616,90,21.57537074,99.83329122,1341,night,60.56561552
617,62,37.09349997,85.30074801,1091,night,1.450764015
618,36,12.25474594,16.88926219,1330,evening,1.440010618
619,103,53.59812867,88.43160087,1472,morning,51.25141113
620,40,66.93557995,45.17934811,742,night,2.189123964
621,47,35.53185582,27.32505467,1229,evening,57.26251945
622,121,50.11766824,64.03058729,829,afternoon,77.55670387
623,90,69.85121488,21.66948165,1276,evening,0.723774669
624,45,37.5279388,87.96517867,1387,evening,7.454102885
625,81,61.15165009,62.4184192,659,morning,0.703891458
626,78,92.09092034,13.60218818,1290,afternoon,2.268654422
627,76,64.72348833,57.06488729,1014,night,22.91176919
628,53,29.37745842,51.03710424,812,evening,39.29822765
629,49,49.49747156,47.14555309,1484,evening,19.58744658
630,112,64.47928933,36.49759215,1407,morning,14.63011221
631,122,59.99652946,47.42055222,601,evening,6.947365205
632,135,28.54605686,58.60114837,1100,evening,8.098254939
633,96,58.76902783,73.35693162,738,night,26.19667353
634,97,45.75399799,91.78755811,873,evening,58.08919481
635,86,40.89472389,4.438409532,539,morning,15.55415248
636,83,61.06366773,56.93440188,521,evening,84.21670808
637,133,85.2746188,75.19739777,1160,afternoon,1.605785372
638,91,35.08280049,11.55541334,1255,evening,53.01972548
639,54,59.05328369,91.14977935,718,morning,12.40555155
640,33,48.38865209,24.49897619,1055,afternoon,60.92352589
641,80,62.19846666,83.33319192,1440,morning,75.55389064
642,89,52.14162319,66.20066651,555,evening,36.16005528
643,112,38.45118265,55.95465937,856,evening,13.15762464
644,92,37.67418265,86.92423729,1373,morning,18.31575421
645,50,59.22768882,96.92344897,539,night,24.07387828
646,89,52.60509566,99.7130866,598,evening,18.60135799
647,59,62.42156487,68.32810151,922,afternoon,46.98485516
648,87,18.07778164,33.91310906,1362,morning,44.29028627
649,120,71.85722615,87.46992479,1256,evening,0.382085549
650,101,78.31135934,65.4348309,962,afternoon,4.934279842
651,89,53.03832009,32.33291984,989,evening,13.55542736
652,33,63.21072192,93.23646345,640,evening,33.48114441
653,24,69.52391312,74.7650398,1154,night,7.82917672
654,119,46.38657277,45.2827804,1033,night,11.69318804
655,132,54.64004241,45.44905932,998,morning,18.60136338
656,123,59.70728652,99.59285706,1013,afternoon,26.71543237
657,126,39.53360812,37.37091045,585,afternoon,69.6213879
658,92,52.7471508,9.40806779,1174,afternoon,48.98620609
659,29,9.610302902,53.85615202,662,evening,13.35195496
660,86,37.50245521,88.48540506,1416,evening,43.82845053
661,91,79.29635845,58.4519786,1194,morning,53.63146803
662,40,57.72737997,79.30874727,894,morning,22.16552005
663,76,34.07488579,5.486469926,735,evening,10.53111068
664,117,25.3240076,67.33947415,1407,evening,85.97906648
665,133,100.450734,7.919411657,1466,afternoon,98.30513053
666,69,35.96776173,55.63566807,748,evening,7.630947163
667,124,40.04811087,49.77674357,1115,afternoon,46.1227436
668,98,61.98385551,94.56044253,735,morning,1.27954309
669,94,33.38239378,13.24644007,1251,evening,0.071684897
670,110,57.5257569,0.949140858,1077,evening,12.99618811
671,73,50.56612969,13.73547537,535,afternoon,18.62694148
672,87,26.54454469,17.07061415,1069,morning,23.71198969
673,78,51.00120905,25.09114675,1340,night,14.25721623
674,33,56.52457421,81.50887568,1182,evening,4.136439102
675,105,28.85673361,37.68808345,851,afternoon,12.68405457
676,80,60.41925206,84.0757588,1107,evening,51.74980552
677,85,63.9403168,27.19338599,1418,night,12.27109233
678,79,29.54731481,86.05411182,1385,night,26.91697604
679,44,59.70745749,0.809044305,902,morning,34.26532906
680,109,54.59760526,93.45354705,1324,afternoon,39.55199507
681,101,43.12678621,74.60492211,1018,night,20.08216115
682,70,44.81613571,41.27304798,869,afternoon,4.03036924
683,35,57.89107557,57.73350193,1346,afternoon,69.23041017
684,114,38.18829782,93.30167742,1019,morning,9.045676522
685,70,61.56629143,58.25603187,826,night,12.41804125
686,34,33.95983989,22.85685236,1162,afternoon,44.58719465
687,43,35.42019084,57.28739026,1351,morning,43.25723332
688,60,24.28650294,87.14472937,1062,evening,68.01245385
689,104,15.60210466,98.74499784,718,evening,1.02992351
690,122,53.02274763,58.40832689,655,night,62.26603137
691,87,10.88802891,15.56451748,1238,afternoon,47.13905395
692,105,56.54162256,77.17524412,771,evening,22.33920137
693,82,48.30325361,99.69113439,1185,evening,5.212244771
694,37,87.72257341,47.36359447,1349,evening,23.6233208
695,114,62.14700406,38.3732767,630,night,6.468038161
696,61,60.20680833,55.25006459,798,afternoon,100.535448
697,49,36.54128939,16.47661798,531,afternoon,37.01362766
698,82,38.7137389,97.12833845,670,night,27.20774982
699,92,41.58617723,83.83346857,783,morning,50.35779092
700,131,49.29194156,11.29907109,553,night,22.80729076
701,96,38.31857152,94.50814973,781,night,1.864555753
702,76,61.41094888,94.28194575,595,evening,8.993837067
703,122,42.21203022,31.63547498,1005,morning,120.0052266
704,36,72.30628271,61.91420631,574,morning,57.07663899
705,90,33.56432206,11.07542854,682,night,78.7022401
706,124,64.92320599,8.41914004,1124,evening,3.088602829
707,41,88.60808606,50.17945609,887,night,8.550503607
708,109,85.36287237,4.967806903,1127,morning,1.959859256
709,127,32.80991971,87.489161,1278,afternoon,51.80686641
710,31,73.04893752,92.80953809,1260,evening,5.731196683
711,60,5.569124723,6.730641142,679,evening,15.83166387
712,25,18.87598954,4.728472267,981,evening,9.42086381
713,54,62.01398199,22.14178211,810,night,79.93139318
714,98,58.75022273,92.99583589,939,afternoon,28.1239142
715,94,62.03778334,76.9014627,519,morning,48.20887415
716,102,40.27224658,67.64977873,1311,afternoon,27.64973727
717,32,27.6839208,77.63472101,1329,morning,28.44511112
718,33,13.84458377,19.94767819,1083,afternoon,14.4823664
719,125,32.76933246,25.65883629,592,afternoon,8.193669885
720,101,63.00532474,31.76286359,1362,evening,12.84913201
721,28,67.20669151,60.50659135,668,afternoon,10.4807722
722,66,55.9304221,60.82200656,1170,afternoon,35.25439413
723,125,53.92043114,20.86077271,1256,morning,16.47474125
724,20,83.86285605,43.67271731,831,morning,23.96615468
725,30,78.1321182,69.00198889,1041,afternoon,44.21333452
726,42,68.87814274,30.96192906,1188,evening,9.300084009
727,99,73.11782821,7.547707888,562,evening,16.5311854
728,103,56.98940551,19.73899791,1467,morning,21.98704252
729,69,59.56621137,16.47356195,748,night,1.659266865
730,50,34.54027194,63.19427891,613,morning,4.952843391
731,57,57.59188495,6.854898722,1126,evening,1.968512913
732,66,37.08382052,88.47495753,1078,night,41.86086972
733,111,74.81053992,8.438713866,1443,morning,10.6963267
734,97,62.49957398,59.79097383,1121,morning,16.47626109
735,65,41.44019103,92.95326352,1221,night,33.47193984
736,98,64.04058041,6.242292871,1419,morning,101.8590263
737,77,72.43749543,38.31048772,612,evening,49.98748779
738,64,32.57023864,32.7945793,1041,night,1.786118496
739,97,44.85872195,34.42087739,756,evening,10.94699993
740,109,30.56047524,60.03114654,548,afternoon,1.509672001
741,127,49.20615896,26.21030955,630,morning,1.909553555
742,71,76.69444441,2.732295728,1363,afternoon,4.090267144
743,100,50.01227044,96.22750364,817,afternoon,11.61763933
744,104,61.61368987,74.87759858,1340,afternoon,7.899409382
745,26,39.08643292,13.51275922,1332,morning,13.02402642
746,99,67.00030239,45.51568535,1262,night,51.78083782
747,107,48.7349524,6.272173321,697,evening,47.93780249
748,102,65.25470625,2.78563314,1054,morning,12.95760936
749,71,67.35607741,4.751173143,1036,evening,32.34852142
750,116,28.90828355,75.57777325,572,night,13.98817451
751,51,36.32909713,44.49239573,930,morning,14.63071083
752,102,41.76087161,84.43969152,1284,evening,33.78466171
753,98,85.50583317,30.52151041,876,afternoon,14.55092006
754,101,77.15338962,77.5321738,545,morning,23.90592248
755,61,52.00324969,7.793455795,510,evening,3.672690119
756,58,104.7994496,63.51081576,943,afternoon,23.21856398
757,79,23.78081297,36.06019136,1006,night,40.64380792
758,25,45.2856367,27.67249266,819,afternoon,65.7773843
759,57,73.50311108,81.51090942,1508,afternoon,4.778973428
760,114,50.88356217,5.192211961,1145,afternoon,15.86515006
761,53,33.0301813,94.95314607,862,evening,19.97673233
762,64,57.95524379,78.55455659,725,evening,70.55704428
763,113,103.5180146,35.56092739,1176,night,8.928271773
764,92,33.28499933,99.13329915,701,afternoon,5.433536473
765,98,35.36352836,20.24892391,581,afternoon,4.576735991
766,72,28.48750533,40.24140133,739,afternoon,5.048284794
767,59,41.60543259,88.48795363,1345,afternoon,61.09700857
768,55,71.65533425,99.68070848,536,afternoon,29.01230566
769,73,81.35209386,23.91128213,564,morning,16.37947837
770,113,24.690712,74.31134064,1305,night,60.46312353
771,54,62.17590205,30.57293306,991,evening,10.61588406
772,107,65.47374998,76.64726707,1060,evening,78.87450815
773,74,36.35254141,12.52840148,1103,morning,42.67094105
774,103,64.83779974,33.61699338,850,evening,0.623822965
775,91,57.51863517,7.499958555,1084,afternoon,18.63223061
776,101,71.83990047,49.18969202,678,evening,55.44359921
777,52,5.471750429,70.15005528,1160,afternoon,15.13260403
778,48,55.82343119,37.86160883,996,night,130.6176936
779,116,66.28493207,61.4716925,976,evening,56.23835195
780,77,70.93697575,56.90867623,1208,morning,41.95721579
781,112,66.12605232,29.45965174,848,evening,4.368383908
782,126,25.86339761,48.67781879,1259,afternoon,3.424182543
783,42,78.540886,6.9019043,644,morning,30.74882654
784,43,64.91166404,45.99132798,517,afternoon,32.49031568
785,42,50.37726336,45.81894943,1116,night,4.788095472
786,57,50.71962981,2.871791086,690,evening,57.71732274
787,68,85.27469246,51.38732481,598,night,62.08015502
788,33,64.24636801,73.7693666,1095,night,16.16604118
789,129,53.11284093,45.22521748,667,morning,28.07420088
790,40,33.00400057,64.60255214,1069,afternoon,21.44557678
791,76,45.46592064,53.24209687,973,evening,1.089421397
792,23,32.9498427,78.51787746,1362,morning,2.842957086
793,88,14.97998234,51.44552653,672,evening,45.39335748
794,58,54.47594504,33.16090141,731,night,20.10132254
795,39,14.92520277,82.75687696,813,morning,28.31768717
